Date,District,Temperature,Humidity,WindSpeed,Pressure,Rainfall,HeatIndex,RiskCategory
2025-05-11,Jajapur,35.4,50,14.6,1004,0,41.6,Extreme Caution
2025-05-11,Jharsuguda,41.7,43,16.6,1006,0,55,Danger
2025-05-11,Kalahandi,38.1,48,17.7,1003,0,47.7,Danger
2025-05-11,Kandhamal,31.2,56,16.2,1004,0,34.3,Normal
2025-05-11,Kendrapara,39.5,55,12.6,1005,0,56.7,Extreme Danger
2025-05-11,Kendujhar,38.7,49,14.1,1002,0,50.1,Danger
2025-05-11,Khordha,39.7,52,17.9,1004,0,55.2,Extreme Danger
2025-05-11,Koraput,34.3,45,16.6,1004,0,37.4,Caution
2025-05-11,Malkangiri,35.9,49,11.4,1005,0,42.4,Extreme Caution
2025-05-11,Mayurbhanj,37.3,43,11.5,1002,0,43.2,Extreme Caution
2025-05-11,Nabarangapur,39.9,49,10,1005,0,53.7,Danger
2025-05-11,Nayagarh,39.1,51,13.3,1003,4.9,52.6,Danger
2025-05-11,Nuapada,37.2,40,16,1004,0,41.6,Extreme Caution
2025-05-11,Puri,34.1,58,16.8,1005,0,41.6,Extreme Caution
2025-05-11,Rayagada,35.3,48,15.9,1003,0,40.6,Caution
2025-05-11,Sambalpur,42.7,33,10.9,1003,0,50.7,Danger
2025-05-11,Subarnapur,37.1,50,15.6,1006,0,46.1,Danger
2025-05-11,Sundargarh,36.7,39,17.5,1003,0,40.2,Caution
2025-05-12,Angul,41.4,41,10.9,1004,0,52.7,Danger
2025-05-12,Balangir,41.9,40,14.6,1003,7.3,53.4,Danger
2025-05-12,Baleshwar,39.6,48,13.6,1002,0,52.1,Danger
2025-05-12,Bargarh,39,51,10.3,1005,0.3,52.2,Danger
2025-05-12,Bhadrak,40.6,42,11.7,1003,0,51.1,Danger
2025-05-12,Boudh,39.4,49,12.7,1005,0,52.2,Danger
2025-05-12,Cuttack,37.7,47,10.4,1006,0,46.1,Danger
2025-05-12,Debagarh,39.4,51,16.1,1005,0,53.5,Danger
2025-05-12,Dhenkanal,35.6,40,15.6,1006,0,38.4,Caution
2025-05-12,Gajapati,38.7,39,11,1005,0,44.6,Extreme Caution
2025-05-12,Ganjam,37.3,60,14.3,1006,0,52.5,Danger
2025-05-12,Jagatsinghapur,39.2,57,16.2,1005,0,57.2,Extreme Danger
2025-05-12,Jajapur,39.4,41,14.4,1006,0,47.3,Danger
2025-05-12,Jharsuguda,42.1,39,17.3,1005,0,53.2,Danger
2025-05-12,Kalahandi,39.3,38,12.3,1004,0,45.5,Extreme Caution
2025-05-12,Kandhamal,34,56,12.5,1004,0,40.6,Caution
2025-05-12,Kendrapara,39.2,57,16,1005,0,57.2,Extreme Danger
2025-05-12,Kendujhar,37.8,47,17.1,1004,0,46.4,Danger
2025-05-12,Khordha,36.3,49,11.8,1002,0,43.4,Extreme Caution
2025-05-12,Koraput,35.1,46,14.5,1002,0,39.4,Caution
2025-05-12,Malkangiri,36.2,43,10.2,1006,0,40.7,Caution
2025-05-12,Mayurbhanj,40.9,52,16.2,1006,0,59.4,Extreme Danger
2025-05-12,Nabarangapur,39.2,52,16.4,1002,0,53.6,Danger
2025-05-12,Nayagarh,36.1,38,11.6,1003,0,38.7,Caution
2025-05-12,Nuapada,38.4,51,10.8,1006,0,50.4,Danger
2025-05-12,Puri,38,50,11.3,1003,0,48.6,Danger
2025-05-12,Rayagada,37.3,42,10.3,1004,0,42.7,Extreme Caution
2025-05-12,Sambalpur,38,40,16.7,1005,0,43.4,Extreme Caution
2025-05-12,Subarnapur,39,39,15.5,1002,0,45.3,Extreme Caution
2025-05-12,Sundargarh,39.8,41,16,1006,0,48.3,Danger
2025-05-13,Angul,38,35,14,1004,0,41.3,Extreme Caution
2025-05-13,Balangir,43.4,39,11.1,1003,0,57,Extreme Danger
2025-05-13,Baleshwar,40.2,46,13.5,1005,0,52.6,Danger
2025-05-13,Bargarh,39.5,47,10.2,1003,0,51.2,Danger
2025-05-13,Bhadrak,36,46,10.9,1005,0,41.4,Extreme Caution
2025-05-13,Boudh,35.4,42,17.8,1006,0,38.6,Caution
2025-05-13,Cuttack,35.6,46,16.6,1006,0,40.5,Caution
2025-05-13,Debagarh,38.2,38,14.4,1005,0,43,Extreme Caution
2025-05-13,Dhenkanal,40.8,43,17.5,1003,0,52.3,Danger
2025-05-13,Gajapati,35.8,43,17.2,1006,0,39.8,Caution
2025-05-13,Ganjam,38.8,48,10.4,1004,0,49.7,Danger
2025-05-13,Jagatsinghapur,37.9,57,13.4,1005,0,52.6,Danger
2025-05-13,Jajapur,39,39,12.7,1006,0,45.3,Extreme Caution
2025-05-13,Jharsuguda,43.4,42,16.1,1003,0,59.5,Extreme Danger
2025-05-13,Kalahandi,39.4,47,17.9,1002,0.7,50.9,Danger
2025-05-13,Kandhamal,33,43,12.3,1004,0,34.5,Normal
2025-05-13,Kendrapara,38.1,54,10.7,1003,0,51.3,Danger
2025-05-13,Kendujhar,35,45,11.9,1003,0,38.8,Caution
2025-05-13,Khordha,36.2,42,13.1,1002,0,40.3,Caution
2025-05-13,Koraput,36.3,48,17.9,1006,0,43,Extreme Caution
2025-05-13,Malkangiri,40.8,39,16.5,1003,0,49.7,Danger
2025-05-13,Mayurbhanj,35.3,47,17.7,1005,0,40.2,Caution
2025-05-13,Nabarangapur,40,42,10.4,1002,0,49.5,Danger
2025-05-13,Nayagarh,37.7,41,17.1,1006,0,43.2,Extreme Caution
2025-05-13,Nuapada,36.6,44,10.5,1002,0,42,Extreme Caution
2025-05-13,Puri,34.7,58,12.7,1002,0,43.3,Extreme Caution
2025-05-13,Rayagada,40.3,47,17.8,1002,0,53.6,Danger
2025-05-13,Sambalpur,41.5,47,11.4,1002,0,57.4,Extreme Danger
2025-05-13,Subarnapur,36.1,49,10.3,1005,0,42.9,Extreme Caution
2025-05-13,Sundargarh,38.3,44,11,1005,0,46.1,Danger
2025-05-14,Angul,41.6,38,12.6,1006,0,51.2,Danger
2025-05-14,Balangir,42,35,14.7,1004,4.3,50.3,Danger
2025-05-14,Baleshwar,36.4,45,10.9,1002,0,41.9,Extreme Caution
2025-05-14,Bargarh,40.2,47,12.3,1002,0,53.3,Danger
2025-05-14,Bhadrak,38.9,46,12.8,1004,0,48.8,Danger
2025-05-14,Boudh,38.9,44,17.9,1003,0,47.7,Danger
2025-05-14,Cuttack,37.1,40,17.3,1002,0,41.4,Extreme Caution
2025-05-14,Debagarh,40.9,50,12.9,1004,0,57.8,Extreme Danger
2025-05-14,Dhenkanal,36,49,16.8,1004,0,42.7,Extreme Caution
2025-05-14,Gajapati,36.8,46,15.8,1004,0,43.3,Extreme Caution
2025-05-14,Ganjam,35,58,12.5,1004,0,44.1,Extreme Caution
2025-05-14,Jagatsinghapur,34.3,49,10.5,1004,0,38.7,Caution
2025-05-14,Jajapur,38.6,45,10.3,1003,0,47.4,Danger
2025-05-14,Jharsuguda,41.6,41,10.9,1004,0,53.2,Danger
2025-05-14,Kalahandi,38.9,50,10.1,1004,0,51.3,Danger
2025-05-14,Kandhamal,33.9,46,15.7,1003,0,36.9,Caution
2025-05-14,Kendrapara,34.8,49,10.5,1005,0,39.8,Caution
2025-05-14,Kendujhar,35.3,46,16.7,1003,0,39.8,Caution
2025-05-14,Khordha,38.7,47,14.4,1002,2.2,48.9,Danger
2025-05-14,Koraput,32.5,52,15.9,1005,1.9,35.8,Caution
2025-05-14,Malkangiri,39.5,41,11.7,1006,0,47.6,Danger
2025-05-14,Mayurbhanj,37.6,44,16.4,1002,0,44.4,Extreme Caution
2025-05-14,Nabarangapur,38.9,52,14.4,1005,0,52.6,Danger
2025-05-14,Nayagarh,35.1,40,17.3,1003,0,37.4,Caution
2025-05-14,Nuapada,38,47,17.1,1006,0,46.9,Danger
2025-05-14,Puri,39.8,52,15.9,1003,0,55.6,Extreme Danger
2025-05-14,Rayagada,40.9,49,15.2,1005,0,57,Extreme Danger
2025-05-14,Sambalpur,43.7,41,11.7,1003,0,59.6,Extreme Danger
2025-05-14,Subarnapur,37.8,40,12.6,1005,0,43,Extreme Caution
2025-05-14,Sundargarh,37,43,14,1005,6.4,42.5,Extreme Caution
2025-05-15,Angul,41.8,42,15.3,1004,0,54.5,Danger
2025-05-15,Balangir,42.8,38,15.4,1005,0,54.5,Danger
2025-05-15,Baleshwar,40.1,42,17.3,1005,0,49.7,Danger
2025-05-15,Bargarh,38.7,38,15.5,1002,0,44.1,Extreme Caution
2025-05-15,Bhadrak,39.4,42,17.6,1004,0.9,47.9,Danger
2025-05-15,Boudh,38.8,45,11.6,1004,1.4,48,Danger
2025-05-15,Cuttack,36.6,52,12,1005,0,45.7,Extreme Caution
2025-05-15,Debagarh,36.1,50,10.4,1005,0,43.4,Extreme Caution
2025-05-15,Dhenkanal,40.4,49,13.3,1005,0,55.3,Extreme Danger
2025-05-15,Gajapati,36.6,43,14.3,1004,0,41.6,Extreme Caution
2025-05-15,Ganjam,36.1,59,14.7,1005,0,47.9,Danger
2025-05-15,Jagatsinghapur,37.9,58,13.7,1003,0,53.2,Danger
2025-05-15,Jajapur,35.5,46,16.9,1002,0,40.3,Caution
2025-05-15,Jharsuguda,42.7,35,14.3,1006,0,52,Danger
2025-05-15,Kalahandi,38.1,48,12,1005,0,47.7,Danger
2025-05-15,Kandhamal,34.5,52,11.9,1006,0,40.3,Caution
2025-05-15,Kendrapara,34.2,49,12.1,1005,0,38.5,Caution
2025-05-15,Kendujhar,39.4,44,10.9,1006,0,49,Danger
2025-05-15,Khordha,39.1,42,16.8,1004,0,47.1,Danger
2025-05-15,Koraput,33.4,53,17.7,1006,0,38.1,Caution
2025-05-15,Malkangiri,38.3,52,13.3,1003,0,50.7,Danger
2025-05-15,Mayurbhanj,35.6,47,13.9,1004,0,40.9,Caution
2025-05-15,Nabarangapur,40.6,41,12.5,1006,8.5,50.5,Danger
2025-05-15,Nayagarh,39.5,45,11.3,1005,0,49.9,Danger
2025-05-15,Nuapada,37.7,43,15.3,1004,1.1,44.1,Extreme Caution
2025-05-15,Puri,37.2,54,17.4,1002,0,48.5,Danger
2025-05-15,Rayagada,36.8,41,12.5,1003,0,41.2,Extreme Caution
2025-05-15,Sambalpur,39.6,36,15.2,1004,0,45.1,Extreme Caution
2025-05-15,Subarnapur,39.5,48,11.1,1004,0,51.8,Danger
2025-05-15,Sundargarh,39.8,45,15.3,1005,0,50.8,Danger
2025-05-16,Angul,41.3,43,16.3,1005,0,53.8,Danger
2025-05-16,Balangir,42.8,37,10.1,1003,0,53.7,Danger
2025-05-16,Baleshwar,36.1,38,14.3,1005,0,38.7,Caution
2025-05-16,Bargarh,35.8,40,17.1,1005,11.8,38.7,Caution
2025-05-16,Bhadrak,35.1,49,14.9,1005,1.2,40.5,Caution
2025-05-16,Boudh,40.2,49,16.1,1002,0,54.7,Danger
2025-05-16,Cuttack,36.8,51,10.8,1003,0,45.7,Extreme Caution
2025-05-16,Debagarh,41,47,10.5,1004,0,55.8,Extreme Danger
2025-05-16,Dhenkanal,38.9,38,14.8,1005,0,44.5,Extreme Caution
2025-05-16,Gajapati,37.4,40,10.7,1003,0,42.1,Extreme Caution
2025-05-16,Ganjam,34.5,56,14.1,1003,2.4,41.9,Extreme Caution
2025-05-16,Jagatsinghapur,34.2,60,11.4,1005,0,42.7,Extreme Caution
2025-05-16,Jajapur,38.7,38,13.7,1003,2,44.1,Extreme Caution
2025-05-16,Jharsuguda,43.1,36,11.1,1002,0,53.8,Danger
2025-05-16,Kalahandi,35.8,51,10.7,1006,0,43.1,Extreme Caution
2025-05-16,Kandhamal,31.3,57,15,1004,0,34.7,Normal
2025-05-16,Kendrapara,34.6,52,10.7,1004,0,40.5,Caution
2025-05-16,Kendujhar,38.3,45,14.7,1005,0,46.6,Danger
2025-05-16,Khordha,38.1,40,10.5,1003,0,43.7,Extreme Caution
2025-05-16,Koraput,34.5,50,17.8,1005,0,39.5,Caution
2025-05-16,Malkangiri,39.7,40,11.6,1004,0.6,47.5,Danger
2025-05-16,Mayurbhanj,38.1,38,17.6,1006,0,42.7,Extreme Caution
2025-05-16,Nabarangapur,35.5,45,13.3,1005,0,39.9,Caution
2025-05-16,Nayagarh,35.1,46,15.9,1006,5,39.4,Caution
2025-05-16,Nuapada,36.5,52,14.6,1004,0,45.4,Extreme Caution
2025-05-16,Puri,36.7,59,11.7,1005,0,49.8,Danger
2025-05-16,Rayagada,38.2,47,10.2,1005,0,47.5,Danger
2025-05-16,Sambalpur,42.3,34,17,1002,0,50.4,Danger
2025-05-16,Subarnapur,38,49,10.2,1005,0,48,Danger
2025-05-16,Sundargarh,38.9,45,12.9,1005,0,48.2,Danger
2025-05-17,Angul,38.7,35,13.2,1003,0,42.7,Extreme Caution
2025-05-17,Balangir,41.8,43,12,1003,0,55.3,Extreme Danger
2025-05-17,Baleshwar,40.2,42,11.3,1003,0,50,Danger
2025-05-17,Bargarh,35.5,42,14.7,1006,0,38.8,Caution
2025-05-17,Bhadrak,36.7,39,11.2,1005,1.8,40.2,Caution
2025-05-17,Boudh,36.9,43,16.5,1005,0,42.2,Extreme Caution
2025-05-17,Cuttack,40.5,47,16.3,1005,0,54.2,Danger
2025-05-17,Debagarh,35.5,45,10.6,1005,0,39.9,Caution
2025-05-17,Dhenkanal,40.4,42,16.3,1006,7.4,50.5,Danger
2025-05-17,Gajapati,40.6,47,13.1,1003,1.3,54.5,Danger
2025-05-17,Ganjam,39.4,57,17,1004,0,57.9,Extreme Danger
2025-05-17,Jagatsinghapur,36.7,60,17.3,1005,0,50.4,Danger
2025-05-17,Jajapur,39.8,40,13.1,1002,0,47.8,Danger
2025-05-17,Jharsuguda,42.4,36,15.8,1002,1.2,51.9,Danger
2025-05-17,Kalahandi,38.7,40,10.8,1003,0,45.1,Extreme Caution
2025-05-17,Kandhamal,34,47,13.2,1005,0,37.4,Caution
2025-05-17,Kendrapara,35.4,51,14.1,1003,10.8,42.1,Extreme Caution
2025-05-17,Kendujhar,38.8,51,12.4,1002,0,51.6,Danger
2025-05-17,Khordha,40.1,40,15.6,1003,0,48.5,Danger
2025-05-17,Koraput,31.7,52,10.8,1002,0,34.3,Normal
2025-05-17,Malkangiri,40.4,40,16.2,1003,0,49.3,Danger
2025-05-17,Mayurbhanj,38.1,41,16,1002,0,44.1,Extreme Caution
2025-05-17,Nabarangapur,35.2,41,10.7,1005,0,37.9,Caution
2025-05-17,Nayagarh,37.7,44,15.6,1003,0,44.6,Extreme Caution
2025-05-17,Nuapada,35.6,40,14.4,1004,0,38.4,Caution
2025-05-17,Puri,39.5,53,10.9,1005,0,55.3,Extreme Danger
2025-05-17,Rayagada,36.2,46,17.6,1003,0,41.9,Extreme Caution
2025-05-17,Sambalpur,40.2,35,12.3,1003,0,46,Danger
2025-05-17,Subarnapur,38.4,39,17.2,1003,0,43.9,Extreme Caution
2025-05-17,Sundargarh,36,43,12.3,1004,0,40.2,Caution
2025-05-18,Angul,42,47,16.5,1006,0,59.1,Extreme Danger
2025-05-18,Balangir,38.7,38,11.1,1004,0,44.1,Extreme Caution
2025-05-18,Baleshwar,36,38,10.7,1004,0,38.5,Caution
2025-05-18,Bargarh,39.8,50,13.6,1004,11.3,54.1,Danger
2025-05-18,Bhadrak,39.7,46,10,1005,0,51.1,Danger
2025-05-18,Boudh,35.1,47,14,1005,0,39.8,Caution
2025-05-18,Cuttack,35.6,51,12.7,1002,0,42.6,Extreme Caution
2025-05-18,Debagarh,35.4,38,16.4,1005,0,37.4,Caution
2025-05-18,Dhenkanal,35.3,43,15.7,1005,0,38.8,Caution
2025-05-18,Gajapati,37.2,43,17.2,1005,0,42.9,Extreme Caution
2025-05-18,Ganjam,36.3,46,13.4,1004,0,42.1,Extreme Caution
2025-05-18,Jagatsinghapur,38.6,60,13.8,1005,0,57.2,Extreme Danger
2025-05-18,Jajapur,39.1,52,11.8,1005,0,53.2,Danger
2025-05-18,Jharsuguda,42,46,14.7,1002,0,58.3,Extreme Danger
2025-05-18,Kalahandi,35.3,52,16.5,1004,0,42.2,Extreme Caution
2025-05-18,Kandhamal,34.5,44,10.7,1002,0,37.5,Caution
2025-05-18,Kendrapara,35.9,53,17.4,1002,0,44.3,Extreme Caution
2025-05-18,Kendujhar,37.9,52,17.9,1002,0,49.5,Danger
2025-05-18,Khordha,37.1,44,15.8,1005,0,43.1,Extreme Caution
2025-05-18,Koraput,33.8,46,16.3,1005,0,36.7,Caution
2025-05-18,Malkangiri,38.2,44,14.9,1002,0,45.9,Extreme Caution
2025-05-18,Mayurbhanj,38.4,50,14.8,1004,0,49.8,Danger
2025-05-18,Nabarangapur,40.5,46,13.2,1003,0,53.5,Danger
2025-05-18,Nayagarh,39.5,41,15.7,1002,0,47.6,Danger
2025-05-18,Nuapada,38.1,51,17.8,1002,0,49.5,Danger
2025-05-18,Puri,34.2,52,14.4,1002,0,39.5,Caution
2025-05-18,Rayagada,35.7,49,15.5,1005,0,42,Extreme Caution
2025-05-18,Sambalpur,39.9,45,16.2,1002,0,51.1,Danger
2025-05-18,Subarnapur,39.5,43,11.3,1005,0,48.7,Danger
2025-05-18,Sundargarh,37.1,51,17,1005,0,46.6,Danger
2025-05-19,Angul,41,46,17.2,1004,11.2,55.1,Extreme Danger
2025-05-19,Balangir,40.7,47,13.2,1002,0,54.8,Danger
2025-05-19,Baleshwar,40.4,50,16.1,1004,0,56.1,Extreme Danger
2025-05-19,Bargarh,35.2,38,15.7,1005,0,37,Caution
2025-05-19,Bhadrak,38.7,46,13.5,1004,0,48.3,Danger
2025-05-19,Boudh,35.9,48,10.5,1004,0,42,Extreme Caution
2025-05-19,Cuttack,37.1,42,16,1005,0,42.3,Extreme Caution
2025-05-19,Debagarh,40,41,12.2,1006,0,48.9,Danger
2025-05-19,Dhenkanal,39.7,45,15.3,1003,0,50.5,Danger
2025-05-19,Gajapati,35.5,38,16,1003,0,37.5,Caution
2025-05-19,Ganjam,36.1,59,17.9,1003,0,47.9,Danger
2025-05-19,Jagatsinghapur,36.7,59,11.9,1005,0,49.8,Danger
2025-05-19,Jajapur,35.6,52,16,1003,0,43,Extreme Caution
2025-05-19,Jharsuguda,41.1,41,17.3,1005,0,51.8,Danger
2025-05-19,Kalahandi,40,50,16.5,1003,0,54.8,Danger
2025-05-19,Kandhamal,32.4,57,17.7,1006,0,37.1,Caution
2025-05-19,Kendrapara,34,51,10.8,1005,0,38.7,Caution
2025-05-19,Kendujhar,38.6,39,16.6,1005,0,44.3,Extreme Caution
2025-05-19,Khordha,38.4,48,12.1,1003,0,48.6,Danger
2025-05-19,Koraput,31.6,45,13.1,1006,0,32.6,Normal
2025-05-19,Malkangiri,37.4,49,10.9,1002,0,46.4,Danger
2025-05-19,Mayurbhanj,40.9,52,17.8,1005,0,59.4,Extreme Danger
2025-05-19,Nabarangapur,40,49,16.8,1005,0,54.1,Danger
2025-05-19,Nayagarh,36.8,52,14.8,1002,0,46.3,Danger
2025-05-19,Nuapada,39,52,12.7,1002,0,52.9,Danger
2025-05-19,Puri,34.6,56,17.9,1006,0,42.1,Extreme Caution
2025-05-19,Rayagada,39.4,47,12.6,1005,0,50.9,Danger
2025-05-19,Sambalpur,38.8,45,16.9,1003,0,48,Danger
2025-05-19,Subarnapur,36.2,44,10.6,1004,0,41.1,Extreme Caution
2025-05-19,Sundargarh,37,44,17.8,1002,0,42.9,Extreme Caution
2025-05-20,Angul,42.2,33,17.6,1003,0,49.5,Danger
2025-05-20,Balangir,41.5,36,11.2,1006,0,49.6,Danger
2025-05-20,Baleshwar,40.4,42,17.1,1006,0,50.5,Danger
2025-05-20,Bargarh,37.2,51,11,1006,0,46.9,Danger
2025-05-20,Bhadrak,36.5,40,14.5,1002,0,40.2,Caution
2025-05-20,Boudh,36.6,44,15.2,1003,0,42,Extreme Caution
2025-05-20,Cuttack,35.5,50,15.1,1005,0,41.9,Extreme Caution
2025-05-20,Debagarh,39.1,48,12.1,1003,0,50.6,Danger
2025-05-20,Dhenkanal,36.5,49,16.3,1004,0,44,Extreme Caution
2025-05-20,Gajapati,35.7,50,10.7,1005,9.8,42.4,Extreme Caution
2025-05-20,Ganjam,39.8,51,17.5,1003,0,54.8,Danger
2025-05-20,Jagatsinghapur,37.6,49,15.8,1004,0,46.9,Danger
2025-05-20,Jajapur,40.6,42,11.4,1004,0,51.1,Danger
2025-05-20,Jharsuguda,41.3,39,11.7,1003,0,51.1,Danger
2025-05-20,Kalahandi,39.3,41,14.7,1005,0,47,Danger
2025-05-20,Kandhamal,34.4,50,13.2,1004,0,39.3,Caution
2025-05-20,Kendrapara,38.1,52,13.6,1003,0,50.1,Danger
2025-05-20,Kendujhar,39.7,39,11.5,1002,0,46.9,Danger
2025-05-20,Khordha,39.1,50,10.7,1006,0,51.9,Danger
2025-05-20,Koraput,35.1,56,15.3,1003,0,43.5,Extreme Caution
2025-05-20,Malkangiri,37.9,47,11.1,1002,3.4,46.6,Danger
2025-05-20,Mayurbhanj,40.2,50,16.9,1003,0,55.4,Extreme Danger
2025-05-20,Nabarangapur,40.9,40,17.9,1003,0,50.6,Danger
2025-05-20,Nayagarh,37.5,45,17.3,1005,0,44.6,Extreme Caution
2025-05-20,Nuapada,39.8,41,14.7,1005,0,48.3,Danger
2025-05-20,Puri,35.3,51,11.2,1003,0,41.8,Extreme Caution
2025-05-20,Rayagada,36.4,41,11,1004,0,40.3,Caution
2025-05-20,Sambalpur,41.2,42,17.2,1005,0,52.8,Danger
2025-05-20,Subarnapur,39.3,50,15.3,1005,0,52.5,Danger
2025-05-20,Sundargarh,40.2,40,10.6,1004,0,48.8,Danger
2025-05-21,Angul,41.4,45,12,1003,0,55.6,Extreme Danger
2025-05-21,Balangir,43.1,37,13.3,1002,0,54.5,Danger
2025-05-21,Baleshwar,35.4,52,16.8,1003,0,42.5,Extreme Caution
2025-05-21,Bargarh,40.9,48,13.4,1006,0,56.2,Extreme Danger
2025-05-21,Bhadrak,35.9,51,17.4,1002,0,43.3,Extreme Caution
2025-05-21,Boudh,35.3,40,14.5,1002,0,37.8,Caution
2025-05-21,Cuttack,37.7,48,17.9,1002,0,46.6,Danger
2025-05-21,Debagarh,40.3,45,12.8,1004,0,52.2,Danger
2025-05-21,Dhenkanal,40.9,45,16.5,1003,0,54,Danger
2025-05-21,Gajapati,41,48,17.5,1006,0,56.6,Extreme Danger
2025-05-21,Ganjam,34.1,52,11.8,1004,0,39.3,Caution
2025-05-21,Jagatsinghapur,35.7,57,13.3,1003,0,45.6,Extreme Caution
2025-05-21,Jajapur,40.3,51,10.1,1005,0,56.5,Extreme Danger
2025-05-21,Jharsuguda,40.3,34,17.3,1005,0,45.7,Extreme Caution
2025-05-21,Kalahandi,37.7,41,17.6,1006,0,43.2,Extreme Caution
2025-05-21,Kandhamal,33.1,57,16.5,1006,0,38.7,Caution
2025-05-21,Kendrapara,38,53,16.2,1003,0,50.4,Danger
2025-05-21,Kendujhar,35.8,40,13.9,1005,8.3,38.7,Caution
2025-05-21,Khordha,36.6,46,12.3,1003,0,42.8,Extreme Caution
2025-05-21,Koraput,34.4,47,13.6,1006,0,38.2,Caution
2025-05-21,Malkangiri,37.3,46,10.9,1005,0,44.6,Extreme Caution
2025-05-21,Mayurbhanj,35.4,47,10.7,1004,0,40.4,Caution
2025-05-21,Nabarangapur,40.7,42,11.5,1002,0,51.4,Danger
2025-05-21,Nayagarh,40.6,51,12.5,1004,0,57.5,Extreme Danger
2025-05-21,Nuapada,38.5,49,16.5,1002,0,49.5,Danger
2025-05-21,Puri,34.5,51,14.7,1005,0,39.9,Caution
2025-05-21,Rayagada,38.1,45,16.3,1003,0,46.1,Danger
2025-05-21,Sambalpur,42.5,38,13.2,1006,0,53.6,Danger
2025-05-21,Subarnapur,35.1,46,14.8,1005,4.3,39.4,Caution
2025-05-21,Sundargarh,36.9,42,17.8,1006,0,41.8,Extreme Caution
2025-05-22,Angul,41.7,34,10.5,1005,0,48.9,Danger
2025-05-22,Balangir,40.4,42,10.6,1002,0,50.5,Danger
2025-05-22,Baleshwar,40.7,40,13,1005,0,50.1,Danger
2025-05-22,Bargarh,37.5,51,12.9,1005,0,47.7,Danger
2025-05-22,Bhadrak,38.4,45,14.5,1003,0,46.9,Danger
2025-05-22,Boudh,41,40,10.2,1006,0,50.9,Danger
2025-05-22,Cuttack,37.9,50,14.8,1005,0,48.3,Danger
2025-05-22,Debagarh,35.9,38,11.5,1004,0,38.3,Caution
2025-05-22,Dhenkanal,39,44,13.2,1002,0,47.9,Danger
2025-05-22,Gajapati,38.2,50,16.4,1005,0,49.2,Danger
2025-05-22,Ganjam,35.6,51,16,1004,0,42.6,Extreme Caution
2025-05-22,Jagatsinghapur,38.4,52,11.8,1005,0,51,Danger
2025-05-22,Jajapur,37.5,49,12.7,1004,0,46.6,Danger
2025-05-22,Jharsuguda,41.9,42,13.7,1003,0,54.8,Danger
2025-05-22,Kalahandi,38.4,49,15.7,1005,0,49.2,Danger
2025-05-22,Kandhamal,32.6,54,13,1004,0,36.6,Caution
2025-05-22,Kendrapara,39.9,49,15.2,1002,0,53.7,Danger
2025-05-22,Kendujhar,37.8,41,15.5,1004,2.4,43.4,Extreme Caution
2025-05-22,Khordha,39.8,52,12.5,1004,0,55.6,Extreme Danger
2025-05-22,Koraput,32.6,52,11.6,1005,0,36,Caution
2025-05-22,Malkangiri,36.8,39,15.1,1004,0,40.4,Caution
2025-05-22,Mayurbhanj,37.7,46,13.6,1006,3.8,45.6,Extreme Caution
2025-05-22,Nabarangapur,37.8,47,12.8,1005,0,46.4,Danger
2025-05-22,Nayagarh,38.3,41,17.6,1006,0,44.6,Extreme Caution
2025-05-22,Nuapada,39.5,52,14.2,1003,0,54.5,Danger
2025-05-22,Puri,38.7,50,13,1006,0,50.7,Danger
2025-05-22,Rayagada,36.9,39,10.1,1005,0,40.6,Caution
2025-05-22,Sambalpur,40.3,43,11,1006,0,50.9,Danger
2025-05-22,Subarnapur,40.7,47,11.5,1006,0,54.8,Danger
2025-05-22,Sundargarh,36.1,52,16.5,1005,6.2,44.3,Extreme Caution
2025-05-23,Angul,42.6,40,15.8,1005,0,55.4,Extreme Danger
2025-05-23,Balangir,40.5,44,11.2,1006,9.5,52.1,Danger
2025-05-23,Baleshwar,35.7,41,15.5,1006,0,38.9,Caution
2025-05-23,Bargarh,38.6,38,16,1005,0,43.9,Extreme Caution
2025-05-23,Bhadrak,36.3,47,15.5,1003,0,42.6,Extreme Caution
2025-05-23,Boudh,35.3,44,14.2,1004,0,39.1,Caution
2025-05-23,Cuttack,37.2,45,11.8,1005,6,43.8,Extreme Caution
2025-05-23,Debagarh,39.7,48,17.4,1003,0,52.4,Danger
2025-05-23,Dhenkanal,39.9,42,15.3,1006,0,49.2,Danger
2025-05-23,Gajapati,38.3,49,17.2,1004,0,48.9,Danger
2025-05-23,Ganjam,37.2,54,10.7,1004,0,48.5,Danger
2025-05-23,Jagatsinghapur,36.7,48,15.7,1004,0,44,Extreme Caution
2025-05-23,Jajapur,40.1,41,15.6,1003,3.7,49.1,Danger
2025-05-23,Jharsuguda,41.6,42,13.6,1003,9.3,54,Danger
2025-05-23,Kalahandi,38.4,46,17.1,1005,0,47.5,Danger
2025-05-23,Kandhamal,32.8,51,11.4,1005,0,36.2,Caution
2025-05-23,Kendrapara,38,54,14.7,1006,0,51,Danger
2025-05-23,Kendujhar,40.4,40,12.2,1005,0,49.3,Danger
2025-05-23,Khordha,39.6,51,13.3,1004,6.8,54.2,Danger
2025-05-23,Koraput,34.7,44,11,1003,1.9,37.9,Caution
2025-05-23,Malkangiri,35.6,38,11.6,1004,0,37.7,Caution
2025-05-23,Mayurbhanj,36.1,43,14.5,1005,0,40.5,Caution
2025-05-23,Nabarangapur,37.3,50,11.4,1004,0,46.6,Danger
